0.04 0.02 0.02 0.03 0.01 0.01 0.03 0.05 0.03 0.01 0.06 0.01 0.02 0.03 0.04 0.02 0.02 0.05 0.03 0.03 0.07 0.03 0.01 0.03 0.01 0.03 0.04 0.04 0.02 0.03 0.05 0.0 0.03 0.04 0.02 0.02 0.02 0.03 0.02 0.01 0.02 0.02 0.01 0.02 0.02 0.07 0.02 0.06 0.03 0.02 0.03 0.03 0.03 0.01 0.01 0.03 0.01 0.03 
0.03 0.05 0.04 0.04 0.01 0.05 0.06 0.04 0.04 0.02 0.03 0.03 0.04 0.04 0.04 0.03 0.05 0.03 0.04 0.06 0.02 0.03 0.05 0.03 0.03 0.03 0.05 0.04 0.04 0.03 0.03 0.05 0.0 0.05 0.04 0.06 0.03 0.05 0.02 0.03 0.04 0.03 0.03 0.04 0.02 0.01 0.02 0.02 0.04 0.03 0.03 0.04 0.07 0.05 0.04 0.04 0.04 0.03 
0.03 0.02 0.04 0.04 0.01 0.04 0.05 0.06 0.04 0.04 0.03 0.05 0.04 0.03 0.05 0.03 0.02 0.05 0.04 0.04 0.03 0.03 0.06 0.07 0.04 0.04 0.06 0.04 0.02 0.04 0.04 0.05 0.04 0.0 0.02 0.05 0.04 0.02 0.03 0.04 0.03 0.03 0.01 0.02 0.02 0.03 0.02 0.02 0.05 0.05 0.02 0.04 0.05 0.02 0.04 0.04 0.03 0.07 
0.03 0.06 0.06 0.03 0.01 0.04 0.04 0.04 0.05 0.05 0.03 0.04 0.04 0.04 0.05 0.03 0.06 0.04 0.02 0.04 0.03 0.05 0.02 0.03 0.04 0.05 0.05 0.04 0.06 0.05 0.04 0.04 0.04 0.03 0.0 0.05 0.04 0.06 0.05 0.04 0.04 0.08 0.07 0.02 0.02 0.04 0.05 0.02 0.04 0.03 0.05 0.04 0.04 0.06 0.04 0.05 0.06 0.04 
0.04 0.03 0.01 0.03 0.01 0.02 0.05 0.05 0.04 0.01 0.03 0.05 0.04 0.03 0.04 0.03 0.02 0.04 0.04 0.04 0.03 0.03 0.01 0.05 0.03 0.03 0.04 0.04 0.04 0.03 0.04 0.03 0.03 0.04 0.02 0.0 0.02 0.03 0.02 0.04 0.04 0.02 0.04 0.04 0.02 0.05 0.04 0.04 0.03 0.02 0.02 0.03 0.01 0.03 0.03 0.05 0.06 0.03 
0.03 0.03 0.02 0.03 0.03 0.01 0.03 0.04 0.04 0.01 0.03 0.03 0.02 0.02 0.01 0.02 0.01 0.02 0.04 0.03 0.02 0.02 0.05 0.01 0.03 0.05 0.01 0.04 0.02 0.05 0.03 0.03 0.02 0.04 0.02 0.01 0.0 0.03 0.05 0.03 0.03 0.02 0.03 0.05 0.02 0.01 0.05 0.02 0.04 0.03 0.08 0.04 0.01 0.02 0.01 0.03 0.01 0.03 
0.04 0.06 0.04 0.03 0.03 0.02 0.03 0.04 0.03 0.02 0.03 0.03 0.05 0.03 0.05 0.03 0.05 0.02 0.03 0.03 0.02 0.03 0.05 0.01 0.03 0.03 0.02 0.04 0.05 0.04 0.03 0.03 0.03 0.03 0.04 0.01 0.04 0.0 0.02 0.03 0.03 0.06 0.04 0.04 0.02 0.03 0.04 0.02 0.03 0.03 0.03 0.03 0.04 0.05 0.03 0.01 0.03 0.03 
0.03 0.03 0.04 0.03 0.07 0.02 0.03 0.04 0.03 0.05 0.03 0.05 0.05 0.04 0.03 0.04 0.03 0.03 0.01 0.03 0.02 0.03 0.06 0.01 0.04 0.03 0.01 0.04 0.05 0.01 0.02 0.02 0.02 0.04 0.04 0.01 0.06 0.03 0.0 0.04 0.03 0.03 0.04 0.04 0.09 0.04 0.06 0.04 0.04 0.03 0.08 0.03 0.03 0.03 0.01 0.02 0.04 0.03 
0.03 0.02 0.01 0.03 0.05 0.02 0.03 0.02 0.03 0.06 0.03 0.03 0.06 0.03 0.01 0.03 0.02 0.03 0.02 0.03 0.02 0.03 0.02 0.01 0.04 0.03 0.02 0.04 0.04 0.01 0.02 0.02 0.03 0.03 0.03 0.01 0.02 0.02 0.03 0.0 0.02 0.02 0.03 0.02 0.05 0.03 0.02 0.02 0.03 0.03 0.03 0.05 0.01 0.05 0.01 0.04 0.03 0.03 
0.04 0.03 0.02 0.04 0.03 0.02 0.04 0.04 0.03 0.04 0.03 0.03 0.02 0.04 0.06 0.04 0.03 0.03 0.05 0.04 0.03 0.05 0.06 0.05 0.03 0.03 0.01 0.04 0.02 0.04 0.04 0.03 0.03 0.05 0.04 0.06 0.04 0.03 0.02 0.03 0.0 0.03 0.04 0.01 0.03 0.01 0.04 0.02 0.05 0.02 0.05 0.03 0.05 0.02 0.01 0.04 0.01 0.05 
0.03 0.03 0.05 0.03 0.03 0.04 0.03 0.02 0.03 0.04 0.03 0.03 0.05 0.04 0.04 0.05 0.06 0.03 0.04 0.03 0.02 0.03 0.02 0.01 0.04 0.05 0.05 0.04 0.05 0.05 0.04 0.03 0.03 0.03 0.04 0.04 0.03 0.05 0.05 0.04 0.02 0.0 0.06 0.04 0.02 0.01 0.02 0.04 0.02 0.03 0.02 0.03 0.05 0.05 0.03 0.03 0.04 0.03 
0.04 0.03 0.05 0.03 0.03 0.01 0.03 0.02 0.03 0.02 0.03 0.04 0.04 0.03 0.01 0.03 0.03 0.03 0.03 0.03 0.02 0.03 0.01 0.03 0.06 0.05 0.01 0.04 0.05 0.04 0.02 0.02 0.04 0.03 0.06 0.05 0.03 0.05 0.05 0.03 0.04 0.08 0.0 0.04 0.02 0.01 0.04 0.02 0.02 0.03 0.03 0.04 0.04 0.05 0.03 0.04 0.03 0.03 
0.04 0.02 0.04 0.03 0.07 0.02 0.04 0.04 0.03 0.01 0.03 0.03 0.05 0.04 0.06 0.03 0.06 0.05 0.03 0.04 0.05 0.03 0.06 0.04 0.03 0.04 0.02 0.04 0.04 0.04 0.03 0.04 0.02 0.03 0.03 0.05 0.04 0.03 0.03 0.04 0.03 0.03 0.01 0.0 0.05 0.05 0.06 0.04 0.05 0.04 0.03 0.04 0.01 0.03 0.03 0.04 0.04 0.03 
0.03 0.05 0.05 0.03 0.07 0.02 0.03 0.02 0.03 0.04 0.03 0.01 0.05 0.04 0.04 0.04 0.03 0.05 0.03 0.03 0.02 0.03 0.06 0.01 0.03 0.05 0.04 0.04 0.02 0.01 0.02 0.02 0.02 0.02 0.02 0.05 0.02 0.02 0.05 0.04 0.04 0.02 0.03 0.04 0.0 0.01 0.02 0.02 0.05 0.03 0.03 0.04 0.01 0.03 0.03 0.02 0.05 0.03 
0.04 0.02 0.02 0.03 0.01 0.04 0.03 0.04 0.03 0.05 0.06 0.04 0.02 0.03 0.03 0.04 0.02 0.05 0.02 0.03 0.09 0.05 0.01 0.05 0.01 0.03 0.01 0.04 0.01 0.01 0.04 0.05 0.02 0.04 0.01 0.06 0.02 0.03 0.02 0.01 0.02 0.02 0.01 0.04 0.02 0.0 0.01 0.06 0.02 0.05 0.02 0.04 0.01 0.02 0.04 0.05 0.03 0.03 
0.04 0.05 0.02 0.03 0.04 0.06 0.03 0.02 0.05 0.01 0.03 0.01 0.04 0.03 0.03 0.03 0.02 0.02 0.04 0.01 0.03 0.03 0.06 0.05 0.01 0.04 0.01 0.04 0.02 0.07 0.03 0.03 0.03 0.03 0.04 0.05 0.06 0.05 0.05 0.01 0.03 0.03 0.04 0.06 0.02 0.01 0.0 0.02 0.04 0.03 0.08 0.04 0.01 0.02 0.06 0.03 0.06 0.03 
0.04 0.03 0.02 0.03 0.03 0.04 0.03 0.04 0.03 0.04 0.06 0.03 0.02 0.03 0.01 0.04 0.03 0.05 0.02 0.03 0.09 0.03 0.01 0.03 0.03 0.05 0.05 0.04 0.01 0.03 0.04 0.05 0.02 0.03 0.01 0.06 0.02 0.03 0.02 0.01 0.02 0.02 0.01 0.04 0.02 0.07 0.01 0.0 0.02 0.05 0.02 0.04 0.01 0.02 0.03 0.05 0.01 0.03 
0.03 0.03 0.02 0.04 0.07 0.04 0.04 0.05 0.04 0.02 0.03 0.04 0.04 0.03 0.05 0.03 0.03 0.03 0.05 0.04 0.05 0.05 0.06 0.03 0.04 0.04 0.02 0.04 0.02 0.01 0.03 0.05 0.04 0.05 0.03 0.01 0.06 0.03 0.05 0.01 0.06 0.03 0.03 0.05 0.07 0.04 0.05 0.04 0.0 0.04 0.05 0.04 0.05 0.03 0.03 0.03 0.04 0.07 
0.04 0.03 0.02 0.03 0.03 0.04 0.04 0.04 0.03 0.05 0.03 0.03 0.04 0.03 0.01 0.03 0.03 0.05 0.03 0.04 0.07 0.03 0.01 0.07 0.03 0.04 0.05 0.04 0.01 0.03 0.04 0.05 0.03 0.05 0.03 0.02 0.03 0.03 0.03 0.03 0.03 0.02 0.01 0.02 0.02 0.04 0.02 0.05 0.05 0.0 0.03 0.04 0.03 0.05 0.06 0.05 0.03 0.05 
0.03 0.02 0.01 0.02 0.04 0.01 0.01 0.02 0.01 0.01 0.02 0.03 0.04 0.02 0.01 0.02 0.01 0.02 0.03 0.01 0.02 0.01 0.05 0.01 0.01 0.04 0.01 0.04 0.01 0.01 0.02 0.02 0.02 0.02 0.02 0.01 0.06 0.02 0.05 0.01 0.04 0.02 0.01 0.01 0.02 0.01 0.06 0.01 0.02 0.01 0.0 0.03 0.01 0.02 0.01 0.01 0.01 0.01 
0.04 0.03 0.04 0.03 0.03 0.02 0.03 0.02 0.06 0.02 0.03 0.03 0.02 0.02 0.01 0.01 0.01 0.01 0.02 0.01 0.02 0.03 0.02 0.04 0.03 0.06 0.01 0.04 0.02 0.03 0.04 0.02 0.03 0.04 0.02 0.02 0.03 0.02 0.02 0.07 0.03 0.02 0.03 0.01 0.02 0.03 0.02 0.02 0.03 0.03 0.02 0.0 0.01 0.02 0.01 0.04 0.03 0.04 
0.03 0.05 0.02 0.04 0.01 0.05 0.04 0.04 0.03 0.02 0.03 0.03 0.04 0.04 0.04 0.05 0.05 0.02 0.03 0.06 0.02 0.02 0.06 0.01 0.03 0.03 0.05 0.04 0.04 0.04 0.03 0.04 0.05 0.05 0.02 0.01 0.03 0.05 0.03 0.03 0.06 0.06 0.04 0.04 0.02 0.01 0.04 0.02 0.04 0.03 0.03 0.04 0.0 0.05 0.03 0.03 0.04 0.04 
0.03 0.05 0.06 0.04 0.03 0.05 0.04 0.02 0.05 0.06 0.03 0.05 0.05 0.04 0.04 0.04 0.06 0.03 0.03 0.06 0.03 0.05 0.02 0.01 0.03 0.04 0.01 0.04 0.06 0.04 0.04 0.04 0.04 0.03 0.06 0.04 0.03 0.05 0.04 0.06 0.02 0.06 0.06 0.02 0.02 0.04 0.01 0.04 0.02 0.01 0.03 0.04 0.04 0.0 0.07 0.05 0.04 0.04 
0.04 0.02 0.04 0.03 0.03 0.04 0.04 0.02 0.03 0.05 0.03 0.03 0.04 0.04 0.04 0.02 0.03 0.04 0.03 0.04 0.03 0.03 0.04 0.04 0.01 0.03 0.02 0.04 0.04 0.04 0.03 0.03 0.04 0.04 0.02 0.01 0.03 0.02 0.03 0.03 0.02 0.03 0.04 0.02 0.02 0.04 0.05 0.04 0.02 0.03 0.03 0.03 0.01 0.03 0.0 0.04 0.01 0.04 
0.04 0.03 0.02 0.03 0.03 0.04 0.05 0.04 0.04 0.01 0.03 0.05 0.04 0.04 0.06 0.04 0.05 0.05 0.04 0.03 0.03 0.03 0.02 0.05 0.04 0.03 0.06 0.04 0.04 0.04 0.04 0.04 0.04 0.05 0.03 0.06 0.02 0.03 0.03 0.03 0.04 0.05 0.04 0.04 0.02 0.05 0.04 0.04 0.03 0.05 0.02 0.04 0.03 0.05 0.03 0.0 0.06 0.04 
0.04 0.02 0.06 0.04 0.05 0.06 0.06 0.04 0.05 0.04 0.03 0.04 0.04 0.05 0.06 0.03 0.06 0.05 0.04 0.06 0.05 0.05 0.05 0.03 0.06 0.04 0.06 0.04 0.06 0.07 0.04 0.05 0.04 0.04 0.04 0.06 0.03 0.05 0.04 0.06 0.04 0.05 0.03 0.05 0.07 0.05 0.06 0.04 0.04 0.05 0.03 0.05 0.04 0.06 0.03 0.05 0.0 0.04 
0.04 0.02 0.02 0.04 0.01 0.05 0.04 0.05 0.05 0.04 0.03 0.05 0.02 0.03 0.06 0.03 0.03 0.05 0.03 0.04 0.03 0.03 0.06 0.07 0.03 0.03 0.04 0.04 0.02 0.04 0.03 0.05 0.04 0.05 0.02 0.05 0.03 0.03 0.03 0.03 0.06 0.02 0.01 0.02 0.02 0.01 0.01 0.02 0.05 0.05 0.02 0.04 0.05 0.03 0.03 0.05 0.06 0.0 

ALPHA:
2.0 2.0 4.0 3.0 7.0 5.0 4.0 2.0 4.0 5.0 3.0 4.0 3.0 3.0 7.0 3.0 4.0 3.0 3.0 5.0 2.0 3.0 5.0 6.0 5.0 2.0 8.0 2.0 5.0 7.0 2.0 2.0 2.0 2.0 3.0 7.0 2.0 2.0 2.0 7.0 2.0 2.0 6.0 4.0 2.0 7.0 5.0 3.0 3.0 3.0 2.0 2.0 9.0 3.0 6.0 4.0 8.0 3.0 

BETA:
5.0 5.0 6.0 6.0 5.0 6.0 6.0 4.0 5.0 5.0 6.0 5.0 5.0 6.0 6.0 6.0 5.0 4.0 5.0 6.0 4.0 5.0 5.0 4.0 5.0 4.0 5.0 3.0 5.0 5.0 5.0 4.0 5.0 5.0 6.0 5.0 4.0 5.0 5.0 4.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 3.0 4.0 5.0 5.0 5.0 5.0 6.0 5.0 

K_MIN:
144

K_MAX:
8
